OrderID,ProductID,Quantity
000791428,600,3
000791428,253,4
000791428,533,3
000791428,761,2
009300126,96,4
007809983,202,3
007809983,29,2
007809983,563,2
007809983,486,3
007809983,231,1
007809983,929,4
006822166,317,1
006822166,218,1
006628646,694,4
006628646,29,2
006628646,977,3
006628646,647,1
004561246,281,4
004561246,68,2
004561246,537,2
004561246,230,4
004561246,533,1
004561246,308,3
004376830,300,4
004376830,32,3
003854255,282,2
003200862,172,3
003200862,232,2
003200862,161,4
003200862,39,2
004080862,417,3
008727789,59,1
000254750,671,2
000254750,566,3
000254750,423,1
000254750,339,2
006553863,129,2
006553863,143,3
006553863,149,3
006553863,150,1
002028494,486,2
002028494,22,1
001461963,955,4
001461963,119,4
001461963,242,4
001461963,150,4
001461963,103,4
008358177,586,2
008358177,203,2
008358177,137,1
008358177,486,3
008358177,899,3
000295539,215,2
000295539,165,1
000295539,393,3
000295539,635,4
005344367,69,2
005344367,281,1
005344367,869,1
005344367,718,2
005344367,120,2
006633760,720,2
006633760,800,2
006633760,185,1
006633760,68,1
006633760,696,2
006925727,217,4
006925727,347,3
006925727,220,4
006925727,348,3
006925727,606,1
006925727,202,3
002473019,932,1
002473019,958,4
003997104,952,4
003997104,935,2
009504764,791,1
009504764,753,4
009504764,439,4
009504764,602,3
009604538,284,1
009604538,634,4
009604538,956,1
009604538,965,4
001896468,692,2
001896468,350,1
001896468,844,1
007337328,419,2
008110114,770,3
008110114,449,2
003698700,499,1
003698700,307,3
003698700,898,1
003698700,220,4
003698700,175,3
006928102,151,4
006928102,767,4
006928102,806,1
006928102,346,2
001581203,126,4
004041447,12,3
004041447,9,3
009584639,983,3
009584639,128,4
009584639,436,3
009584639,31,1
000905247,983,3
001411557,434,4
001411557,161,3
001411557,610,3
001411557,590,2
001411557,969,2
003366776,122,2
003366776,428,3
003366776,524,4
003366776,964,4
003366776,68,3
003366776,700,2
005182272,763,3
005182272,496,1
005182272,235,2
002441277,875,1
003096974,482,3
003096974,920,1
003096974,947,2
003096974,990,2
003096974,496,2
003096974,778,3
001861291,195,1
001861291,616,4
009935090,279,1
009935090,265,1
009935090,245,4
009935090,502,4
009935090,579,3
007673389,504,4
007673389,726,4
007673389,20,2
007673389,89,2
007673389,215,1
007128281,29,3
008954082,986,1
008954082,270,1
008954082,858,4
008954082,108,3
008954082,766,3
008954082,309,2
004287901,175,2
004287901,635,2
004287901,186,4
001371337,574,1
001308364,296,2
001308364,572,3
001308364,374,3
001308364,21,2
001308364,735,2
005294981,598,1
003014990,937,3
003014990,209,3
003014990,406,4
003014990,621,3
003014990,215,3
003014990,942,3
004660091,701,4
007074561,979,2
000265013,114,3
000265013,573,2
000265013,357,3
000658687,934,3
000658687,349,4
000658687,650,2
000658687,682,3
004875791,860,4
004899080,310,4
004588022,279,4
004588022,703,3
000970047,678,1
000751653,102,4
000751653,210,3
000751653,530,1
000751653,800,2
000751653,947,4
000751653,64,3
007112392,963,4
007112392,406,1
007112392,435,2
007112392,988,2
007112392,841,1
009588815,757,4
009588815,909,4
003149066,752,3
003149066,896,3
003149066,157,2
002665038,983,4
002665038,68,1
001197875,579,2
001197875,641,2
001197875,519,3
001197875,290,4
001197875,21,3
001197875,104,1
004864499,739,3
004864499,828,2
004864499,377,4
004864499,256,4
000053724,949,4
000053724,864,2
000053724,833,1
000053724,404,3
006742783,192,2
009351313,621,1
009351313,341,1
009422459,175,4
009422459,805,3
009422459,597,3
009422459,386,1
009422459,593,2
009422459,745,1
003780376,326,1
003780376,77,3
003780376,758,3
003780376,453,4
003780376,17,1
003780376,340,1
001813286,628,2
001813286,316,1
001813286,538,3
001813286,362,1
001813286,80,4
006675452,639,3
006879218,169,2
006879218,816,4
006879218,814,1
006879218,882,4
006879218,754,4
006879218,549,1
006929044,663,4
006929044,965,1
006929044,26,1
006929044,389,4
006929044,120,1
007136687,392,2
007136687,937,3
007136687,621,2
004997601,448,2
004997601,456,2
005414599,343,2
005414599,48,3
005414599,507,4
001734551,74,2
001734551,893,3
001734551,684,3
001734551,873,4
008251943,697,4
008251943,616,2
008251943,455,3
008251943,774,3
008251943,874,2
008712316,316,3
008712316,89,4
008712316,856,3
008712316,509,3
008712316,651,2
008795039,905,3
008795039,707,2
008795039,115,3
008795039,721,1
007593260,679,2
007593260,42,1
007593260,629,2
007593260,349,3
000959015,352,4
000959015,279,2
000959015,881,1
000959015,194,4
000959015,847,1
000959015,539,2
002349154,789,2
002349154,261,2
002349154,454,1
002349154,834,1
003363101,730,1
003363101,774,2
003363101,347,2
008843238,230,2
008843238,741,2
008246124,821,4
008246124,363,2
005828522,502,1
005828522,215,2
005828522,605,2
005828522,443,3
005828522,815,3
005828522,393,3
001214478,395,3
001214478,178,2
001214478,509,1
001214478,671,3
001214478,572,2
005274656,326,2
005274656,865,2
005274656,682,3
006064658,31,4
006064658,884,4
006064658,567,3
006064658,351,2
006064658,959,4
007761733,241,3
007761733,517,3
007761733,896,2
003637161,96,2
003637161,103,1
003637161,788,1
002710592,250,4
002710592,482,4
002710592,701,3
002710592,229,3
000024036,829,2
000024036,370,4
000024036,778,1
008235800,551,4
008235800,145,3
000203124,926,3
000203124,682,3
000203124,421,2
000203124,431,3
000203124,896,3
007952949,883,3
007952949,68,2
007952949,727,3
007952949,398,3
007952949,680,1
007952949,787,2
000913245,368,2
004467926,931,1
004467926,96,4
005299635,411,2
005299635,231,2
005299635,380,4
005299635,636,2
005299635,34,2
006618298,81,2
006618298,580,4
004595316,412,4
004595316,459,2
004595316,21,1
004595316,752,4
004905616,61,4
004905616,580,4
004905616,550,3
004905616,759,2
004905616,542,2
000366797,813,2
000366797,108,2
000366797,274,3
006939400,517,3
006939400,566,1
006939400,613,1
006979843,273,3
006979843,108,1
006979843,262,1
006979843,965,4
000273642,191,3
000273642,959,1
000273642,509,2
000273642,457,3
002403766,262,2
007321797,307,3
007321797,476,1
006740379,396,2
006740379,828,1
006740379,516,2
007957707,128,2
007957707,986,4
009650494,486,4
009650494,93,1
004181608,798,2
004181608,433,3
004181608,443,1
009172972,432,4
009172972,812,4
009172972,904,1
009172972,941,4
009172972,899,1
009172972,901,2
007124471,406,1
007124471,690,4
007124471,627,4
007124471,443,1
007124471,806,4
000202655,764,1
000202655,738,1
000202655,960,4
000202655,555,2
000202655,675,4
007652408,673,4
007652408,838,3
007652408,503,2
007652408,971,1
004168611,915,4
004168611,66,2
004168611,317,1
000823822,510,1
000823822,149,1
000823822,930,4
000823822,845,1
000823822,993,4
000823822,742,1
008032956,32,1
008032956,551,1
008032956,75,4
002510298,663,4
002510298,742,1
002510298,112,3
002510298,671,3
002510298,547,4
002510298,558,1
002172330,989,4
004510475,966,1
004510475,218,1
004510475,450,4
004510475,668,3
004510475,138,4
009605671,928,3
009605671,265,3
009605671,109,2
001690817,605,2
001690817,517,1
001690817,740,4
001690817,243,2
001690817,738,3
003683949,213,2
003683949,750,4
003683949,977,2
003683949,211,2
008434440,156,3
008705417,398,2
008705417,181,2
008705417,32,2
009109646,764,4
009109646,597,2
002002157,19,1
002002157,858,4
002002157,707,4
002002157,160,1
002002157,336,3
002002157,105,4
003110459,187,4
003110459,813,4
003110459,997,2
000094490,605,2
000094490,413,1
000094490,63,1
000094490,838,4
004334777,248,4
004334777,64,4
004334777,140,3
004334777,394,1
004334777,336,1
004334777,574,1
005938990,625,2
005938990,640,1
005938990,884,4
005938990,485,1
008693454,340,4
008693454,913,1
008693454,72,3
008693454,568,3
009649262,515,2
009649262,530,4
009649262,43,4
009649262,361,4
001681089,21,4
001681089,210,3
001681089,24,2
001681089,602,1
001681089,64,4
009794910,81,2
009962628,42,4
009962628,205,2
009962628,329,2
007532423,658,3
007532423,936,1
007532423,786,3
007532423,299,1
007245919,252,2
007245919,983,2
007245919,977,3
007245919,735,3
007245919,400,1
007245919,208,4
009058831,464,4
009058831,170,2
009058831,593,1
009058831,244,1
007157768,317,1
007157768,325,4
007157768,144,3
007157768,321,4
007157768,974,3
007157768,163,4
001509685,262,2
001509685,991,3
001509685,24,1
001509685,955,4
001509685,258,4
001509685,271,2
004990487,548,1
004990487,997,1
004990487,162,4
004990487,63,4
004990487,467,4
002920384,141,4
002920384,199,3
002920384,898,1
002920384,347,4
002920384,387,1
006581442,834,3
006581442,5,3
006581442,918,3
006581442,101,3
005043352,251,2
005043352,528,4
005043352,191,3
005043352,544,1
005043352,615,3
005043352,433,1
004645811,180,1
004645811,409,1
004645811,302,1
004645811,730,2
004645811,399,4
004181122,66,4
004181122,422,4
004181122,847,2
004181122,456,1
004181122,890,1
003805871,722,2
003805871,178,3
008018369,873,2
008018369,499,3
008018369,550,1
008018369,21,3
008018369,922,1
008235242,535,1
001334218,729,2
001334218,569,3
001334218,252,1
001334218,161,1
001334218,32,1
000731382,910,3
003303531,923,2
003303531,687,4
003303531,288,1
003303531,17,2
003303531,982,3
003303531,193,2
001715088,559,3
001715088,414,2
001715088,177,3
007326799,278,1
007326799,546,4
007326799,375,4
007326799,247,3
006584240,722,3
006584240,909,2
006584240,472,2
006584240,836,1
006584240,163,1
006584240,81,1
007077676,730,1
007077676,897,2
007077676,472,2
007077676,228,3
006730818,830,1
006730818,16,3
006730818,863,2
006730818,908,3
007326556,83,1
007326556,657,2
007326556,568,1
007326556,473,1
007411437,245,3
007411437,555,3
007411437,480,2
007411437,664,3
001225160,100,4
005071683,52,2
005071683,365,3
005071683,685,4
005071683,590,2
005071683,249,3
005071683,291,3
008381730,489,1
008381730,674,3
008381730,378,4
008381730,355,3
008381730,220,1
008381730,253,4
003768564,683,1
003768564,973,1
003768564,265,1
003768564,930,4
003768564,70,1
003768564,792,3
007261683,870,3
007261683,902,2
007261683,577,2
007261683,225,3
007261683,9,4
007261683,322,4
006119171,92,4
006119171,618,1
006119171,951,2
006119171,495,1
002258049,264,4
002258049,867,4
002258049,181,2
002258049,131,1
002258049,183,1
002258049,148,3
003858593,877,2
003858593,33,2
003858593,447,3
003858593,167,1
005045524,450,4
005045524,230,4
005045524,363,1
005045524,938,3
002240413,661,2
002240413,462,1
002240413,461,1
002240413,930,3
002240413,944,3
002240413,120,2
002869279,16,1
002869279,952,2
002869279,404,3
002869279,236,4
002869279,178,4
002869279,800,2
004816036,811,1
004816036,695,2
004816036,886,1
004816036,338,2
005591391,158,3
005591391,718,4
006557432,668,1
006557432,203,3
006557432,610,1
006557432,333,2
004143539,430,3
004143539,567,3
004143539,796,3
005424517,382,3
002929381,458,4
002929381,822,2
002929381,501,4
002929381,999,1
002929381,36,3
004022138,55,2
004022138,917,3
004022138,842,3
004022138,888,4
006583702,774,3
006583702,899,3
006583702,19,1
004581588,281,3
004581588,740,2
004581588,391,2
003317172,612,3
003317172,607,2
003317172,183,1
009210682,485,4
000749113,104,2
000749113,192,1
000749113,704,1
000749113,857,2
001026397,123,1
001026397,667,1
001026397,597,2
001026397,323,3
001026397,472,4
006766276,459,3
006766276,292,2
006766276,927,3
006766276,485,1
006766276,850,1
006766276,636,2
002557992,116,1
002557992,344,3
002557992,97,2
002557992,518,4
002557992,17,4
002937071,20,2
002937071,939,3
002937071,864,2
003938358,480,1
003938358,680,4
003938358,515,1
003938358,494,1
003938358,411,3
003938358,958,1
009647294,698,3
009647294,965,3
009647294,117,1
001426265,546,1
001426265,795,2
001426265,153,3
001426265,532,3
001426265,940,3
001426265,191,4
005510717,633,2
005510717,412,1
002730488,331,1
002730488,102,3
001332132,588,4
005959178,47,4
005959178,628,4
005959178,842,2
005959178,190,4
005959178,85,1
009109707,139,4
009109707,453,2
009109707,883,2
007337344,300,2
007337344,326,3
007337344,83,1
001778136,291,1
001778136,82,2
001778136,404,2
001778136,747,4
006148755,955,4
006148755,29,3
006148755,492,1
008666904,551,1
008666904,925,1
008666904,218,3
008666904,104,3
006219508,81,1
006219508,677,3
006219508,214,4
006219508,209,4
006219508,298,1
006219508,884,3
008594954,581,2
008594954,515,2
006464264,569,3
001699400,990,1
001699400,598,4
001699400,547,2
001699400,637,1
001522345,958,2
001522345,168,3
009249244,754,2
009249244,345,1
000166810,803,3
000166810,67,1
003851073,510,1
000418110,108,3
000418110,645,2
000418110,755,1
009906731,875,1
009906731,64,1
009906731,756,1
009906731,530,1
009906731,855,2
009906731,806,4
007209526,460,2
007209526,921,1
007209526,272,1
005741425,627,2
005741425,961,4
002623719,738,1
002623719,865,1
002816410,340,4
002816410,693,2
002816410,646,4
002816410,679,3
007644251,401,1
005895521,401,4
005895521,260,4
002089235,40,4
005170882,239,1
005170882,444,1
005170882,232,4
006755315,716,2
006755315,418,3
006755315,381,2
009203105,306,3
009203105,936,1
009203105,363,4
007180849,716,1
002692247,202,2
002692247,698,1
002692247,374,4
002692247,19,3
002692247,977,1
001929332,782,2
001929332,665,4
001929332,228,1
001957049,737,2
001957049,894,4
001957049,702,2
001957049,925,4
008649159,176,1
008649159,615,3
008649159,332,4
006896255,894,1
006896255,217,1
006896255,128,3
006896255,305,2
006896255,22,4
000878606,363,1
000878606,809,3
000878606,935,2
004262173,880,3
004262173,385,3
004262173,202,3
004262173,115,4
000924102,393,2
000924102,453,1
000924102,837,4
000924102,149,4
000924102,779,1
000924102,709,3
006683682,623,4
006683682,558,3
006683682,677,3
006683682,815,4
006683682,960,1
009907408,119,2
009907408,935,2
009907408,151,3
009907408,441,2
009907408,307,1
009907408,351,4
001905320,307,2
001905320,165,2
009074940,462,4
009074940,529,2
009074940,478,2
009074940,597,4
009074940,450,4
009074940,383,4
001170025,822,2
004667332,729,2
004667332,490,3
004667332,313,2
004667332,473,1
004667332,446,3
009190467,517,2
009190467,162,3
009190467,558,3
009190467,94,4
001610725,355,2
001610725,287,4
001610725,625,2
001610725,156,1
001610725,519,1
005868246,739,2
005868246,457,4
005868246,459,2
005868246,374,4
005868246,306,3
002628030,726,2
002628030,372,3
002628030,605,3
002628030,650,2
002628030,294,4
008857674,198,3
009903623,173,1
009903623,119,4
009903623,441,4
003241358,138,4
007259835,678,3
007259835,871,4
007259835,413,4
007259835,972,3
007259835,823,4
007259835,222,4
006530633,34,1
008921820,546,3
008921820,90,3
008921820,954,3
008921820,279,4
008921820,686,1
008921820,543,4
005313921,556,4
005313921,368,3
005313921,231,4
005313921,555,4
005313921,942,3
007261467,693,2
007261467,807,1
007261467,705,2
004021397,853,2
004021397,387,3
004021397,915,4
004021397,36,1
004021397,659,4
004021397,917,3
005756267,337,2
005756267,526,2
005704636,439,2
004749545,649,2
004749545,62,4
004749545,65,2
004749545,976,4
004749545,14,2
002854440,547,1
002793954,174,4
002793954,832,3
002793954,867,2
002793954,200,1
007838900,672,4
007838900,31,3
008700965,346,4
008700965,432,2
008700965,702,1
008700965,249,3
008700965,79,4
000017081,501,4
000017081,543,2
000017081,509,2
000017081,890,2
001952026,667,1
001952026,78,1
001952026,260,2
001952026,994,4
001952026,485,2
002407632,621,4
007010565,678,3
007010565,229,4
006260909,647,2
002435884,482,2
002435884,352,4
000241817,254,1
000241817,780,3
000241817,612,3
000241817,442,3
000241817,183,4
000241817,172,3
002469360,129,1
002469360,587,3
002469360,894,2
002469360,850,4
002469360,52,3
000947459,374,4
000947459,279,1
002685259,415,3
000686236,979,3
000686236,493,1
000686236,386,1
007181276,405,3
007181276,464,4
007181276,779,2
007181276,567,1
007181276,148,4
005904532,432,4
005904532,888,1
002191119,270,2
002191119,51,4
002191119,906,4
002191119,639,3
006356835,304,3
006356835,915,2
006356835,259,2
006356835,776,2
006356835,521,2
007832391,692,4
007832391,554,1
007832391,11,2
007832391,473,3
007832391,822,2
007832391,217,1
002217794,403,1
002217794,380,2
002217794,574,4
002217794,905,1
002217794,412,3
008948005,45,1
008948005,510,4
008948005,8,1
008948005,567,1
008948005,254,4
008948005,3,4
001614102,488,3
008711341,359,1
008711341,958,2
008711341,388,2
003844634,377,4
003844634,789,3
003844634,175,3
003844634,358,3
003844634,382,1
003844634,164,3
001325054,7,2
001325054,595,2
001325054,114,3
001325054,15,3
001325054,571,3
001325054,282,2
008345071,883,4
008345071,151,2
007427845,614,1
007427845,549,1
006658962,563,4
006658962,707,4
000917195,932,3
000917195,741,2
000917195,996,4
000917195,611,3
000225715,189,4
000225715,103,2
000225715,442,2
000225715,437,1
000225715,645,4
009740857,417,1
006846370,884,4
006846370,401,2
006846370,269,3
006846370,685,4
006293178,75,2
006293178,479,3
006293178,563,4
006293178,808,2
002708137,250,4
002708137,821,2
002708137,675,2
002197535,112,4
002197535,263,2
007523100,406,4
004242716,356,4
004242716,774,4
004242716,62,3
004242716,120,1
008281858,779,2
008281858,53,3
008281858,13,2
008281858,701,3
008281858,793,2
000270719,401,3
000270719,666,4
000270719,225,1
000199036,610,1
000199036,74,1
000199036,900,2
000199036,880,4
000199036,571,1
000199036,628,4
001261989,939,4
001261989,107,2
001261989,305,2
001261989,219,1
001261989,272,2
001261989,125,4
002858678,978,1
002858678,136,1
002858678,395,1
002858678,346,3
002858678,506,4
002858678,155,1
008258194,110,4
008258194,452,1
008258194,781,4
008258194,749,4
000116073,165,2
000116073,51,2
000116073,285,1
000116073,933,3
000116073,471,3
000116073,858,1
000977762,985,3
000977762,986,1
000977762,249,4
000977762,679,3
000977762,742,4
008088365,248,3
008088365,45,1
006271361,647,3
006271361,569,3
007425690,980,2
007425690,104,1
007425690,90,1
007425690,794,4
007425690,958,1
002731012,819,3
002731012,185,1
002731012,141,1
002731012,331,4
005739087,160,1
005739087,822,4
005739087,896,1
005739087,912,1
003593832,810,4
003593832,897,2
003593832,520,1
003593832,778,4
003593832,185,4
003593832,583,1
004528856,431,3
009913070,939,3
003769717,275,1
003769717,779,3
003769717,983,3
003769717,693,1
003769717,571,4
003769717,595,1
003591640,880,3
003591640,90,4
003591640,633,1
001925070,383,4
001925070,514,1
008491282,190,2
000127707,921,3
000127707,738,2
000127707,672,1
006579652,347,3
006579652,567,3
006579652,195,3
006579652,953,4
006579652,899,4
006464299,142,1
006464299,949,4
006464299,206,2
006464299,667,2
006464299,45,4
007211820,468,4
007211820,292,2
007207457,464,4
007207457,79,4
007207457,959,4
007207457,502,1
007207457,442,3
000897510,438,1
006384169,6,4
006384169,330,1
000400133,455,2
000400133,196,4
000400133,668,3
000400133,676,4
000400133,595,2
003037156,816,3
003037156,391,3
003037156,302,4
003037156,453,4
003037156,745,1
003037156,407,2
002691434,195,2
009779106,576,3
009779106,712,4
009912830,778,2
009912830,84,1
009912830,363,1
009912830,301,4
007922377,517,2
003020114,641,2
003020114,835,4
004995846,7,3
004995846,299,2
004995846,619,2
004995846,106,3
004995846,677,4
004995846,150,2
003132978,940,4
003132978,880,4
003132978,751,2
004932501,568,4
004932501,537,3
004932501,798,1
004932501,782,1
004932501,850,3
004932501,555,1
008588690,48,4
008588690,815,2
008588690,927,3
003265444,932,1
003265444,202,1
003265444,577,1
003265444,215,1
003265444,199,1
003265444,401,1
004328487,994,3
004328487,790,4
004328487,854,1
004328487,156,3
004328487,584,1
004391808,509,1
004391808,261,2
004391808,494,4
002175022,173,3
002309114,823,4
002309114,878,2
002309114,101,2
002309114,243,4
002309114,235,4
002309114,664,4
008025339,912,4
008025339,780,2
008025339,71,3
008025339,161,2
008025339,58,4
009772331,761,4
009772331,698,2
009772331,172,2
009772331,776,2
009772331,591,4
009772331,290,2
008134930,629,1
008134930,292,4
008134930,804,1
008134930,853,2
008134930,972,2
001602653,588,2
001602653,380,3
001602653,350,3
001602653,428,2
008834345,876,4
008834345,700,4
008834345,575,3
008834345,741,2
008834345,70,4
008834345,45,2
001258845,129,4
008087490,279,2
008087490,935,4
008087490,882,1
008087490,125,3
008087490,595,2
008087490,541,4
008268223,634,3
007020453,196,4
007020453,539,3
007020453,714,3
003541197,104,4
003541197,8,2
007367655,694,4
007367655,683,1
007367655,636,2
008694583,68,1
008694583,825,4
008694583,287,1
008694583,218,2
008694583,927,4
000296948,659,1
002794176,770,1
002794176,218,4
004931910,726,1
004931910,20,2
009373715,73,2
009373715,13,4
002306363,702,2
002306363,710,3
002306363,692,3
002306363,571,1
002306363,285,2
009445593,410,4
009445593,863,3
009445593,20,3
009445593,357,2
009445593,595,1
009600199,395,2
009600199,98,2
009600199,374,1
009600199,191,2
009600199,435,3
009600199,681,3
005212484,642,2
005212484,71,4
005212484,374,4
009996652,817,2
009996652,700,1
009996652,119,3
007897848,941,3
007897848,942,1
006183584,561,4
006183584,248,3
006183584,440,2
006183584,229,3
006183584,902,4
005361066,987,3
005361066,371,2
005361066,171,3
009475459,42,4
009475459,293,1
009475459,537,1
009475459,824,1
009475459,807,4
007537603,524,2
007537603,662,2
007537603,821,2
007537603,690,4
007537603,103,3
005828657,23,4
005828657,936,1
003819924,766,4
003819924,935,1
002920930,571,4
002920930,663,1
002920930,220,1
002468689,594,1
002468689,193,1
002468689,321,4
002468689,697,3
002468689,82,4
002468689,749,1
005737840,198,4
005737840,457,2
005737840,496,3
003293683,223,4
003293683,495,4
003293683,730,1
003293683,992,4
005786068,852,1
005786068,788,3
005786068,622,3
005786068,4,2
002974754,372,2
002974754,29,3
002974754,313,4
005104088,136,2
005104088,71,1
006065431,271,4
006065431,640,2
005953053,325,2
005953053,458,4
005953053,727,2
005953053,864,2
005953053,665,3
000243178,317,1
000243178,877,2
000243178,188,4
000243178,937,1
005546007,891,1
004745589,725,1
004745589,102,1
004745589,889,1
009922154,220,3
006255939,776,4
006255939,852,1
000385744,330,2
000385744,406,2
000385744,313,4
000385744,91,4
000385744,970,3
007667263,581,4
007667263,147,2
005293084,5,3
005293084,39,4
005293084,968,2
005293084,132,3
005293084,819,3
005293084,952,2
000154686,525,3
000154686,235,2
000154686,133,1
000154686,656,1
000154686,850,3
000589774,74,3
000589774,737,3
000589774,560,4
005299253,341,4
001273183,791,2
001273183,17,2
001273183,158,1
001273183,250,2
009635944,440,3
009635944,374,4
009635944,327,1
009635944,59,3
009635944,594,2
009635944,634,1
000054820,846,3
000054820,877,4
000054820,453,4
000054820,529,3
002288312,211,2
002288312,778,1
002288312,519,3
002288312,639,4
002288312,509,3
002288312,360,4
003660111,729,4
003660111,949,3
003660111,114,3
003660111,481,1
003660111,235,3
003660111,27,1
001732938,409,2
001732938,181,4
001732938,654,2
001732938,283,3
001732938,726,4
009432402,397,4
009432402,692,1
009432402,1,2
009432402,146,1
009432402,594,3
009432402,776,3
004371319,596,4
004371319,177,4
004371319,302,1
004371319,99,2
004371319,111,2
002118075,580,4
002118075,360,3
002118075,114,1
006202247,393,3
006202247,524,3
006202247,580,4
006202247,860,1
002879601,63,2
002879601,223,1
002879601,794,3
002879601,453,4
002879601,357,3
004837983,431,3
004837983,798,4
004837983,632,1
004837983,261,1
007317288,816,4
007317288,599,2
007317288,764,1
007317288,232,4
007317288,464,1
007317288,247,3
004425190,528,1
004425190,202,3
004425190,609,2
004425190,866,1
001719451,496,3
001719451,61,1
001719451,116,2
001719451,46,2
001719451,401,2
001719451,644,2
000442430,724,1
000027963,447,4
000027963,836,3
005666299,461,1
009020575,259,1
009020575,779,3
009020575,375,1
009020575,523,3
009020575,388,4
002115092,512,1
002115092,942,4
002115092,790,1
002115092,702,4
002115092,535,1
007225666,622,3
007225666,535,1
009348736,741,2
003337128,387,3
005824230,953,3
005824230,578,1
005824230,390,2
005824230,789,3
001384143,270,3
001384143,902,1
001384143,181,1
000811651,176,2
000811651,321,3
000811651,449,1
000811651,888,1
000811651,20,2
000811651,964,4
009535206,311,3
009535206,847,3
009535206,994,3
009535206,869,1
009535206,866,4
009535206,561,4
005313394,432,2
005313394,570,4
005313394,30,2
005313394,937,3
005313394,928,1
006528736,117,4
006528736,968,1
006528736,116,1
006528736,671,1
005003315,111,1
005003315,48,1
005003315,469,1
002433144,54,4
002433144,324,1
002433144,161,2
002433144,782,2
002433144,870,1
002433144,373,4
000483000,525,1
000483000,26,4
000483000,928,1
000483000,224,3
000483000,699,2
000483000,375,2
009592863,270,4
009592863,807,3
009592863,277,1
003820765,974,1
003820765,916,1
001599844,251,1
001599844,433,1
001599844,664,4
001599844,837,4
001599844,824,2
001685787,603,1
005835730,50,1
005835730,394,3
005835730,969,4
005835730,5,4
005835730,267,1
001355013,173,1
000040538,362,1
000040538,104,1
000040538,3,1
000040538,341,2
000040538,586,2
005013919,497,4
005013919,662,1
004103711,547,3
004103711,637,1
004103711,988,3
004103711,301,1
004103711,355,3
004103711,707,1
003928130,168,4
003928130,613,4
003928130,110,4
003928130,94,4
003928130,573,1
009477092,829,3
009477092,479,1
009477092,538,1
009477092,962,3
004779472,611,1
004779472,316,3
003095856,997,4
003095856,411,3
002663443,20,4
002663443,236,1
002663443,53,2
002663443,994,3
002316375,34,3
002316375,39,3
002316375,504,1
004239773,972,4
004239773,575,1
004239773,461,1
004239773,466,4
001273524,924,4
009892910,691,1
009892910,531,2
009892910,98,2
009892910,937,4
009892910,317,4
009892910,173,3
006518883,435,4
006518883,920,2
002238944,964,4
002238944,340,3
002238944,866,1
002238944,599,3
008358912,174,1
006317576,692,3
006317576,767,1
006317576,731,4
007807999,54,1
007807999,940,4
007807999,156,4
007807999,213,3
007807999,904,4
001869508,225,1
001869508,135,2
001869508,958,2
002244879,467,4
002244879,212,4
007233358,540,3
007233358,373,2
007233358,103,3
007233358,310,2
007233358,981,4
007688980,906,3
007688980,560,4
005282939,29,2
005282939,373,1
005282939,663,4
005282939,720,1
002104485,711,3
002104485,709,3
002104485,906,3
002104485,733,3
002104485,892,3
003434843,562,2
003434843,586,4
003434843,887,2
003434843,174,3
003434843,153,4
003434843,182,3
002661390,565,3
005159088,515,2
005159088,936,1
009351241,829,2
000588374,561,3
000588374,278,4
000588374,261,2
000588374,823,4
000588374,194,3
003628878,691,3
003628878,169,1
003628878,428,2
009581494,657,3
009581494,52,1
009581494,533,2
000770244,965,3
000770244,647,3
004614442,307,3
004614442,659,3
002788212,558,3
002788212,560,1
002788212,206,1
002788212,339,4
000895665,626,1
000895665,621,1
000895665,590,1
000895665,65,2
000895665,93,4
000895665,16,2
003348461,119,4
003348461,747,1
003348461,28,3
001822003,498,4
001822003,675,1
001822003,948,4
008293848,208,1
008293848,875,4
008293848,22,4
008293848,483,2
008293848,629,2
008293848,398,3
004172094,364,1
004172094,307,2
004172094,164,1
009933460,938,2
009933460,469,3
009933460,706,3
009933460,732,4
006929085,249,1
006929085,461,1
006929085,297,1
006929085,327,4
006574547,208,4
006574547,627,2
006574547,252,4
006574547,73,1
006332822,457,2
006332822,657,1
006332822,47,1
006332822,341,3
006332822,788,3
004773524,481,2
004773524,572,2
004773524,269,1
005996474,930,3
005996474,722,4
005996474,898,1
005996474,855,4
005996474,213,4
008753009,448,4
009668993,493,1
009668993,933,4
000832414,208,1
000832414,438,2
000832414,97,1
000832414,729,3
002766860,112,4
009677022,773,3
009677022,690,3
009677022,622,2
002709586,845,4
002709586,154,2
000646038,555,3
000646038,156,2
004336202,283,3
009305971,758,4
009305971,782,4
004430089,160,4
004430089,617,3
007779274,535,1
008687495,343,1
009310272,948,1
006170640,336,1
006170640,685,4
006170640,264,1
006031383,652,2
006031383,10,4
006031383,245,2
006031383,666,4
008180320,262,4
008180320,754,4
008180320,337,4
008180320,566,3
002312329,553,3
002312329,912,2
001812133,492,1
001812133,189,4
001812133,993,3
001812133,184,4
001812133,986,4
001611515,976,1
001611515,725,4
001611515,35,3
001611515,378,4
001611515,406,2
000219025,285,1
003497156,42,2
003497156,936,4
003497156,317,3
007372851,728,1
007372851,519,4
005822340,676,4
005822340,227,3
005822340,876,4
005822340,597,4
005822340,257,1
005822340,902,1
007316044,542,1
007316044,871,1
007316044,635,1
003894653,914,1
003894653,638,1
003894653,531,4
002011670,565,1
002011670,43,3
002011670,603,1
002011670,997,4
000496548,798,4
000496548,101,3
006594786,548,1
006594786,440,1
006594786,265,3
002828093,555,4
002828093,276,1
002828093,304,1
002828093,833,3
002828093,354,3
